_id,genre
0312854285,Rand al'Thor (Fictitious character)--Fiction
0312277644,813/.54
0312277644,Women librarians--Fiction
0312277644,"Teagarden, Aurora Roe (Fictitious character)"
0312277644,Group reading--Fiction
0312277644,Group reading
0312277644,Women librarians
0312277644,"Teagarden, Aurora Roe (Fictitious character)--Fiction"
0312277644,PS3558.A6427 P67 2003
1574160044,Buddhism
1574160044,Description And Travel
1574160044,Travel
1574160044,History
0394743873,Taoism
0394743873,Yi jing
0820324639,PS3619.T685 R47 2002
0820324639,811/.6
0393966437,MT6.M134 E5 1995
0393966437,780
0393966437,Music appreciation
1577490533,Success
1577490533,Motivation & Self-Esteem
1577490533,Affirmations & Inspiration
1577490533,General & Miscellaneous Quotations
1577490533,Self-Improvement
1577490533,Inspirational Quotations
0525933549,BF408 .G57 1992
0525933549,153.3/5
0525933549,Creative ability
1564781992,Men
1564781992,Czechs
0385261233,PS3561.I58 B74 1990
0385261233,813/.54
226605516X,Literary Collections
072324832X,Fiction - General & Miscellaneous
072324832X,Poetry - Science Fiction
072324832X,Poetry - Rhymes
072324832X,Nursery Rhymes & Fingerplays
072324832X,Fantasy & Horror
072324832X,Alphabet
072324832X,Poetry - Basic Concepts & Education
9780330262132,Humorous fiction
9780330262132,humorous stories
9780330262132,English literature
9780330262132,Fiction
9780330262132,Restaurants
9780330262132,"Dent, arthur (fictitious character), fiction"
9780330262132,Interstellar travel
9780330262132,"Fiction, humorous"
9780330262132,Science Fiction
9780330262132,"Fiction, science fiction, general"
9780330262132,Science fiction
9780330262132,"Prefect, ford (fictitious character), fiction"
9780330262132,Interplanetary voyages
9780330262132,Life on other planets
1570751404,Feminism
1570751404,African Americans
1570751404,Womanist theology
1570751404,BT83.9 .E47 1997
1570751404,Spiritual life
1570751404,Theology
1570751404,Spirituality
1570751404,Culture
1570751404,230/.082
067346962X,Urban policy--United States
067346962X,"Sociology, Urban--United States"
067346962X,Urban policy
067346962X,Municipal government
067346962X,"Sociology, Urban"
067346962X,Economic policy
067346962X,320.8/5/0973
067346962X,JS331 .J78 1994
067346962X,Municipal government--United States
0394587146,International Trans-Antarctica Team.
0394587146,Discovery and exploration
0394587146,919.8/904
0394587146,G850 1989.I58 S74 1992
0914918265,133.5
0914918265,Horoscopes
0914918265,BF1729.C43 H36
0914918265,Astrology and child development
0553582216,Romance
0312034024,PS3558.A655 M6 1989
0312034024,813/.54
0060628723,"Spiritual life, christianity"
0060628723,Christianity
0060628723,Devotional calendars
0060628723,Spiritual life
067974245X,Biographies &amp; Autobiographies
067974245X,Entertainment & Performing Arts
0725102802,Social life and customs
0725102802,Social psychology
0804110441,"Adams, Doc (fictitious Character)"
0804110441,Treasure Troves
1558706461,General Reference
1558706461,Weddings
0060921625,New York Times reviewed
0060921625,Case studies
0060921625,Golf courses
0060921625,Design and construction
0394589149,Friendship
0394589149,AIDS (Disease)--Patients
0394589149,Friendship--Fiction
0394589149,PS3557.U814 P57 1997
0394589149,813/.54
0394589149,AIDS (Disease)--Patients--Fiction
076240633X,Golf
076240633X,Sports &amp; Recreation
0671475096,Nuclear Warfare
0671475096,WN 610 N964 1982
0671475096,UF767 .N78
0671475096,Nuclear warfare
0684836998,Voyages and travels
0684836998,"JourneysHousden, Roger"
0684836998,Pilgrims and pilgrimages
0684836998,BL619.P5 H68 1998
0684836998,291.3/5
0374272301,Biography
0374272301,Swimmers
0684853612,Cinematographers
0684853612,Mountaineers
0133689115,Anglais (langue)--Usage
0133689115,PE1460 .D78 1991
0133689115,Langage non sexiste
0133689115,Nonsexist language
0133689115,EnglishlanguageUsage
0133689115,Nonsexistlanguage
0133689115,428
0133689115,English language--Usage
0133689115,Anglais (Langue)--Usage
0375823840,Animals - General & Miscellaneous
0375823840,Poetry - General & Miscellaneous
0375823840,Poetry - Animals
0875421229,BF1623.P5 C86 2000 Ref.
0875421229,Magic
0875421229,Plants
0875421229,133.4/3
0875421229,Herbs
0884270629,Inventory control
0884270629,Corporate profits
0884270629,658.7/87
0884270629,Industrial efficiency
0884270629,HD40 .G65 1986
0884270629,"Competition, International"
0884270629,Quality of products
0918526833,Chinese american authors
0918526833,Asian american authors
0918526833,Poetry (poetic works by one author)
0918526833,American poetry
0918526833,Poetry
158567267X,Biographies &amp; Autobiographies
158567267X,General
9780786864515,Swordfish fishing
9780786864515,"Greenlaw, Linda , 1960-"
9780786864515,Swordfish fishing--Grand Banks of Newfoundland--Anecdotes
9780786864515,SH691.S8 G689 1999
9780786864515,639.2/778 B
8439707444,Sex discrimination against women--Afghanistan
8439707444,"Women--Legal status, laws, etc"
8439707444,Sex discrimination against women
8439707444,Taliban.
8439707444,Women's rights
8439707444,Women--Afghanistan--Social conditions
8439707444,AfganistánHistoriaSiglo XX.
8439707444,Women's rights--Afghanistan
8439707444,"Women--Legal status, laws, etc--Afghanistan"
8439707444,Women--Social conditions
8439707444,MujeresAfganistánSiglo XX.
8439707444,DS352 .T67 2001
014014739X,Mathematicians & Logicians - Biography
014014739X,History of Mathematics
0679433228,Erotic Poetry
0446532401,Depressions--Fiction
0446532401,Vampires
0446532401,Vampires--Fiction
0446532401,813/.54
0446532401,Viticulture--Fiction
0446532401,"Saint-Germain , -1784"
0446532401,Depressions
0446532401,PS3575.A7 M53 2003
0697157954,Place Names
0446530239,Periodicals--Publishing
0446530239,Women journalists--Fiction
0446530239,Women editors--Fiction
0446530239,PS3623.H578 I35 2002
0446530239,813/.6
0446530239,Periodicals--Publishing--Fiction
0446530239,Women editors
0446530239,Women journalists
0671668722,E156 .W45 1988
0671668722,973
0671668722,Miscellanea
0553574779,"Bee, Jane (Fictitious character)"
0553574779,"Bee, Jane (Fictitious character)--Fiction"
0553574779,C813/.54
0553574779,"Sandringham House (Sandringham, England)"
0553574779,"Elizabeth , 1926-"
0553574779,Royal households--Great Britain--Fiction
0553574779,Royal households
0671724576,Americans--Mexico--Fiction
0671724576,813/.54
0671724576,Americans--Fiction
0671724576,Fiction
0671724576,PS3566.O663 G7 1991
1585420840,Spiritual life
1585420840,BL624 .S55 2001
1585420840,291.4/4
0385474474,Kidnapping--Fiction
0385474474,Mother and child--Fiction
0385474474,813/.54
0385474474,Infants--Crimes against--Fiction
0385474474,Mother and child
0385474474,Kidnapping
0385474474,Infants--Crimes against
0385474474,PS3573.A4266 L67 1996
0312300662,Police
0312300662,Police--Illinois--Chicago--Fiction
0312300662,PS3558.U476 R26 2003
0312300662,"Charters, Emily (Fictitious character)"
0312300662,Women detectives
0312300662,Cruise ships
0312300662,"Ransom, Jeremy (Fictitious character)--Fiction"
0312300662,Cruise ships--Fiction
0312300662,"Charters, Emily (Fictitious character)--Fiction"
0312300662,"Ransom, Jeremy (Fictitious character)"
0312300662,Women detectives--Illinois--Chicago--Fiction
0312300662,813/.54
0679444734,Fairy Tales
0786700998,Thrillers
1566890640,Social conflict
1566890640,Reporters and reporting--Fiction
1566890640,813/.54
1566890640,Reporters and reporting
1566890640,Social conflict--Fiction
1566890640,Executives
1566890640,Executives--Fiction
1566890640,PS3575.A44 T76 1997
1590522273,PS3618.I54 J86 2003
1590522273,Divorced women
1590522273,813/.6
1590522273,Divorced women--Fiction
0674160827,362.5/8/0973
0674160827,Poverty
0674160827,Public welfare--United States--Congresses
0674160827,Poverty--United States--Congresses
0674160827,HC110.P6 C63 1994
0674160827,Public welfare
0674160827,Social policy
0394757793,History
0394757793,E188 .B34 1988x
0439265983,Identity
0439265983,Magic
0439265983,History
0439265983,Middle Ages
067187747X,Science Fiction & Fantasy
1882926536,Education
1882926536,Philosophy
1882926536,"Education, Humanistic"
0071401946,Interpersonal relations
0071401946,Interpersonal Relations
0071401946,BF 637.C45 C955 2002
0071401946,Interpersonal communication
0071401946,Communication
0071401946,BF637.C45 C78 2002
0865262179,E78.N74 P47 1985
0865262179,Indians of North America
0865262179,Indians of North America--North Carolina
1565072316,Psychology
1565072316,Spiritual Healing
1565072316,Psychology And Religion
1565072316,Christian Life
0525410600,Civil Engineering
0525410600,Juvenile Literature
0525410600,Space Flight To The Moon
0312878834,Achmed (Fictitious character : Haydon)--Fiction
0312878834,Mothers and sons--Fiction
0312878834,Mothers and sons
0312878834,Achmed (Fictitious character : Haydon)
0312878834,PS3558.A82896 E46 2004
0312878834,Dragons--Fiction
0312878834,Rhapsody (Fictitious character : Haydon)
0312878834,Dragons
0312878834,Grunthor (Fictitious character : Haydon)
0312878834,Rhapsody (Fictitious character : Haydon)--Fiction
0312878834,813/.54
0312878834,Grunthor (Fictitious character : Haydon)--Fiction
0140445056,891.73/3
0140445056,PG3326 .A15 1988c
0140445056,"Translations into EnglishDostoyevsky, Fyodor , 1821-1881"
0140445056,Social life and customs
0878578730,"Medicine, Popular"
157566254X,Fiction
157566254X,Mystery & Crime
1586420585,Americans
1586420585,"World War, 1939-1945--France--Fiction"
1586420585,"World War, 1939-1945"
1586420585,813/.6
1586420585,Americans--France--Fiction
1586420585,African American men
1586420585,African American soldiers
1586420585,Jazz musicians--Fiction
1586420585,"World War, 1939-1945--African Americans--Fiction"
1586420585,PS3603.A79 S83 2003
1586420585,Jazz musicians
1586420585,Young men--Fiction
1586420585,"World War, 1939-1945--African Americans"
1586420585,Young men
1586420585,African American men--Fiction
1586420585,African American soldiers--Fiction
0192741632,Legends--Germany
0192741632,Legends
0192741632,Fairy tales
0192741632,Tales--Germany
0192741632,Tales
0192741632,PZ8.1.P6 Ge 1993
0345422813,791.43/652042
0345422813,Women in motion pictures
0345422813,Women in literature
0345422813,Women on television
0345422813,PN1995.9.W6 I82 1999
0553111337,"Rosenthal, Joe , 1911-2006"
0553111337,Marines--United States--Biography
0553111337,Marines
0553111337,"World War, 1939-1945--Photography"
0553111337,"Iwo Jima, Battle of, Japan, 1945--Pictorial works"
0553111337,D767.99.I9 B73 2000
0553111337,United States. Marine Corps
0553111337,Photographs--History
0553111337,"Iwo Jima, Battle of, Japan, 1945"
0553111337,Photographs--History--20th century
0553111337,940.54/26
031224567X,Family & Friendship - Fiction
031224567X,Animals - Fiction
031224567X,Settings & Atmosphere - Fiction
031224567X,Love & Relationships - Fiction
0758203861,Television Soap Operas
0758203861,Gay Men
0758203861,Actors
0877739455,HQ759 .G87 1994
0877739455,Mothers and sons
0877739455,155.3/32
0877739455,Men--Psychology
0934971609,Lesbians
0934971609,Lesbians--Fiction
0934971609,City and town life--Indiana--Fiction
0934971609,PS3557.U3438 S95 1998
0934971609,Interpersonal relations in women--Fiction
0934971609,813/.54
0934971609,City and town life
0934971609,Interpersonal relations in women
1568362269,Soldiers--Iowa--Biography
1568362269,History--Regimental histories
1568362269,"United States. Army. Iowa Infantry Regiment, 36th (1862-1865)"
1568362269,"Brayman, Barney , 1847-1871"
1568362269,"United States. Army. Iowa Cavalry Regiment, 8th (1861-1865)"
1568362269,"Brayman, Andrew Jackson , 1845-1864"
1568362269,E507.5 36th .K45 1998
1568362269,Soldiers
1568362269,973.7/477
0553153730,Mice
0553153730,Orphans
0020821255,American literature--Afro-American authors--Dictionaries
0020821255,African American authors--Biography--Dictionaries
0020821255,African Americans in literature
0020821255,African American authors--Biography
0020821255,American literature--Afro-American authors
0020821255,PS153.N5 A344 1993
0020821255,810.9/896073/03
0020821255,African Americans in literature--Dictionaries
031228988X,Bakers
031228988X,Americans--Japan--Fiction
031228988X,"Psychological fiction, Japanese"
031228988X,Women cooks--Fiction
031228988X,Bakers--Fiction
031228988X,Bakeries--Fiction
031228988X,Bakeries
031228988X,Pastry industry--Fiction
031228988X,PS3561.I6835 P375 2003
031228988X,Women cooks
031228988X,Pastry
031228988X,Americans
031228988X,Pastry industry
031228988X,Pastry--Fiction
031228988X,813/.54
0471595349,HG177 .G763 1994
0471595349,Nonprofit organizations--Finance
0471595349,Fund raising
0471595349,658.15/224
0253372658,ML410.H4 L265 1988
0253372658,"Haydn, Joseph , 1732-1809"
0253372658,Composers
0253372658,Composers--Austria--Biography
0843948698,Elementary School Teachers
0843948698,Kidnapping
078760626X,Film & Video Guides
0072229918,Examinations
0072229918,Microcomputers
0072229918,Computer Technicians
0072229918,Certification
0072229918,Maintenance And Repair
0809325500,Civil Rights - United States
0809325500,20th Century American History - Civil Rights
0809325500,Presidents of the United States - Biography
0809325500,Civil Rights -
0809325500,United States - Ethnic & Race Relations
0809325500,U.S. Politics & Government - 1945 - 1989
0809325500,Civil Rights - Movements & Figures
0891416773,UB271.U5 H47 1999
0891416773,Intelligence service--History
0891416773,Intelligence service--United States--History--20th century
0891416773,"Herrington, Stuart A , 1941-"
0891416773,327.12171/70171/3
0891416773,Spies--Communist countries--History--20th century
0891416773,Spies--History
1895387930,PN1991.77.F53 W46 1997
1895387930,791.44/72
1895387930,Fishers--Newfoundland--Social conditions
1895387930,Fishers--Social conditions
0151527296,PS3527.I865 Z49 1987
0151527296,"CorrespondenceNin, Anaïs , 1903-1977"
0151527296,"CorrespondenceMiller, Henry , 1891-1980"
0151527296,818/.5209 B
0151527296,"Authors, American--20th century--Correspondence"
0151527296,"Authors, American--Correspondence"
0385482485,Judaism--History
0385482485,Jews--History
0385482485,000092500
0385482485,History of Biblical events
0385482485,Judaism--History--To 70 A.D
0385482485,Jews--History--To 70 A.D
0385482485,BM165 .C25 1998
0385482485,909/.04924
0385482485,Civilization--Jewish influences
0965260313,TX740 .Y37 1998
0965260313,Baby foods
0965260313,Infants--Nutrition
0965260313,641.5
0440236339,Historical Biography - United States
0440236339,Aviation - Military
0440236339,Historical Biography
0440236339,War Narratives
0440236339,World War II
0440236339,United States History - 20th Century - General & Miscellaneous
0440236339,United States Armed Forces
039951838X,Playwriting & Screenwriting
039951838X,Screenwriting
0802135811,"Housman, A. E. (Alfred Edward) , 1859-1936"
