_id,key,value
0060212268,dimensions,"Height: 10.5 Inches, Length: 8.5 Inches, Weight: 0.75 Pounds, Width: 0.75 Inches"
0060212268,isbn13,9780060212261
0060212268,msrp,0.14
0060212268,isbn,0060212268
0060212268,isbn10,0060212268
0060212497,edition,1st American ed
0060212497,dimensions,Weight: 1 Pounds
0060212497,isbn13,9780060212490
0060212497,msrp,0.00
0060212497,isbn,0060212497
0060212497,isbn10,0060212497
0060234970,edition,Illustrated
0060234970,dimensions,"Height: 9.29132 Inches, Length: 6.2992 Inches, Weight: 0.85 Pounds, Width: 0.7874 Inches"
0060234970,isbn13,9780060234973
0060234970,msrp,17.99
0060234970,isbn,0060234970
0060234970,isbn10,0060234970
0060241012,edition,1st
0060241012,dimensions,"Height: 8 Inches, Length: 5.375 Inches, Weight: 0.5 Pounds, Width: 0.375 Inches"
0060241012,isbn13,9780060241018
0060241012,msrp,16.99
0060241012,isbn,0060241012
0060241012,isbn10,0060241012
0060241101,edition,Reprint
0060241101,dimensions,"Height: 8 Inches, Length: 5.5 Inches, Weight: 0.80027801106 Pounds, Width: 0.73 Inches"
0060241101,isbn13,9780060241100
0060241101,msrp,1.99
0060241101,isbn,0060241101
0060241101,isbn10,0060241101
0060247339,edition,1
0060247339,dimensions,"Height: 8.25 Inches, Length: 5.5 Inches, Weight: 0.85 Pounds, Width: 0.73 Inches"
0060247339,isbn13,9780060247331
0060247339,msrp,0.00
0060247339,isbn,0060247339
0060247339,isbn10,0060247339
0060256575,edition,1st
0060256575,dimensions,"Height: 0.61 Inches, Length: 8.84 Inches, Weight: 1.04 Pounds, Width: 7.3 Inches"
0060256575,isbn13,9780060256579
0060256575,msrp,0.00
0060256575,isbn,0060256575
0060256575,isbn10,0060256575
0060256656,edition,1st
0060256656,dimensions,"Height: 10 Inches, Length: 7.5 Inches, Weight: 1.00089866948 Pounds, Width: 0.38 Inches"
0060256656,isbn13,9780060256654
0060256656,msrp,0.00
0060256656,isbn,0060256656
0060256656,isbn10,0060256656
0060264500,edition,Illustrated
0060264500,dimensions,"Height: 8 Inches, Length: 5.5 Inches, Weight: 0.84 Pounds, Width: 1.05 Inches"
0060264500,isbn13,9780060264505
0060264500,msrp,16.99
0060264500,isbn,0060264500
0060264500,isbn10,0060264500
0060266643,edition,1st
0060266643,dimensions,"Height: 9 Inches, Length: 6.5 Inches, Weight: 0.5180863157 Pounds, Width: 0.5 Inches"
0060266643,isbn13,9780060266646
0060266643,msrp,14.95
0060266643,isbn,0060266643
0060266643,isbn10,0060266643
0060267046,edition,1st
0060267046,dimensions,"Height: 7.5 Inches, Length: 5 Inches, Weight: 1 Pounds, Width: 0.81 Inches"
0060267046,isbn13,9780060267049
0060267046,msrp,19.99
0060267046,isbn,0060267046
0060267046,isbn10,0060267046
0060279966,edition,1st
0060279966,dimensions,"Height: 8.5 Inches, Length: 5.75 Inches, Weight: 0.93 Pounds, Width: 1 Inches"
0060279966,isbn13,9780060279967
0060279966,msrp,21.95
0060279966,isbn,0060279966
0060279966,isbn10,0060279966
0060280050,edition,1st
0060280050,dimensions,"Height: 9.5 Inches, Length: 6.5 Inches, Weight: 1.25 Pounds, Width: 1.75 Inches"
0060280050,isbn13,9780060280055
0060280050,msrp,1.99
0060280050,isbn,0060280050
0060280050,isbn10,0060280050
0060280603,edition,1st
0060280603,dimensions,"Height: 7 inches, Length: 4 inches, Weight: 0.36 Pounds, Width: 0.516667 inches"
0060280603,isbn13,9780060280604
0060280603,msrp,13.99
0060280603,isbn,0060280603
0060280603,isbn10,0060280603
0060283157,edition,1
0060283157,dimensions,"Height: 7 Inches, Length: 5 Inches, Weight: 0.67 Pounds, Width: 0.827778 Inches"
0060283157,isbn13,9780060283155
0060283157,msrp,15.89
0060283157,isbn,0060283157
0060283157,isbn10,0060283157
0060297964,edition,First Edition
0060297964,dimensions,"Height: 7.125 Inches, Length: 5 Inches, Weight: 0.75 Pounds, Width: 0.916667 Inches"
0060297964,isbn13,9780060297961
0060297964,msrp,15.95
0060297964,isbn,0060297964
0060297964,isbn10,0060297964
0060380306,edition,1st
0060380306,dimensions,Weight: 1.9 Pounds
0060380306,isbn13,9780060380304
0060380306,msrp,0.00
0060380306,isbn,0060380306
0060380306,isbn10,0060380306
0060392428,edition,1
0060392428,dimensions,"Height: 1.4 Inches, Length: 8.39 Inches, Weight: 1.46827866492 Pounds, Width: 6.29 Inches"
0060392428,isbn13,9780060392420
0060392428,msrp,19
0060392428,isbn,0060392428
0060392428,isbn10,0060392428
0060392665,edition,1st
0060392665,dimensions,"Height: 9.25 Inches, Length: 7.375 Inches, Weight: 1.322773572 Pounds, Width: 0.865385 Inches"
0060392665,isbn13,9780060392666
0060392665,msrp,1.99
0060392665,isbn,0060392665
0060392665,isbn10,0060392665
0060393025,edition,Reprint
0060393025,dimensions,"Height: 8 Inches, Length: 6 Inches, Weight: 0.78 Pounds, Width: 0.576577 Inches"
0060393025,isbn13,9780060393021
0060393025,msrp,13.95
0060393025,isbn,0060393025
0060393025,isbn10,0060393025
0060393297,edition,1st
0060393297,dimensions,"Height: 9.25 Inches, Length: 6.125 Inches, Weight: 2.17 Pounds, Width: 1.00676 Inches"
0060393297,isbn13,9780060393298
0060393297,msrp,1.99
0060393297,isbn,0060393297
0060393297,isbn10,0060393297
0060393866,edition,1st
0060393866,dimensions,"Height: 9.25 Inches, Length: 6.125 Inches, Weight: 1.32 Pounds, Width: 1.21 Inches"
0060393866,isbn13,9780060393861
0060393866,msrp,0.00
0060393866,isbn,0060393866
0060393866,isbn10,0060393866
0060394307,edition,1st
0060394307,dimensions,"Height: 9.25 Inches, Length: 6.125 Inches, Weight: 1.6 Pounds, Width: 1.29 Inches"
0060394307,isbn13,9780060394301
0060394307,msrp,26
0060394307,isbn,0060394307
0060394307,isbn10,0060394307
0060453680,edition,3
0060453680,dimensions,"Height: 0.59055 Inches, Length: 8.6614 Inches, Weight: 1.1 Pounds, Width: 6.88975 Inches"
0060453680,isbn13,9780060453688
0060453680,msrp,22.95
0060453680,isbn,0060453680
0060453680,isbn10,0060453680
0060501510,edition,1st
0060501510,dimensions,"Height: 8.25 Inches, Length: 5.625 Inches, Weight: 1.15 Pounds, Width: 1.12912 Inches"
0060501510,isbn13,9780060501518
0060501510,msrp,24.95
0060501510,isbn,0060501510
0060501510,isbn10,0060501510
0060502290,dimensions,"Height: 6.75 Inches, Length: 4.19 Inches, Weight: 0.41 Pounds, Width: 0.96 Inches"
0060502290,isbn13,9780060502294
0060502290,msrp,6.99
0060502290,isbn,0060502290
0060502290,isbn10,0060502290
0060505915,edition,1
0060505915,dimensions,"Height: 8 Inches, Length: 0.43 Inches, Weight: 0.35 Pounds, Width: 5.31 Inches"
0060505915,isbn13,9780060505912
0060505915,msrp,14.99
0060505915,isbn,0060505915
0060505915,isbn10,0060505915
0060506075,edition,Reprint
0060506075,dimensions,"Height: 8 Inches, Length: 5.3125 Inches, Weight: 0.81 Pounds, Width: 0.972973 Inches"
0060506075,isbn13,9780060506070
0060506075,msrp,14.99
0060506075,isbn,0060506075
0060506075,isbn10,0060506075
0060506695,edition,1st
0060506695,dimensions,"Height: 9 Inches, Length: 6 Inches, Weight: 1 Pounds, Width: 1.17 Inches"
0060506695,isbn13,9780060506698
0060506695,msrp,24.95
0060506695,isbn,0060506695
0060506695,isbn10,0060506695
0060507233,edition,1
0060507233,dimensions,"Height: 8.25 Inches, Length: 5.5 Inches, Weight: 1 Pounds, Width: 0.93 Inches"
0060507233,isbn13,9780060507237
0060507233,msrp,22.95
0060507233,isbn,0060507233
0060507233,isbn10,0060507233
0060508205,edition,1
0060508205,dimensions,"Height: 9 Inches, Length: 6 Inches, Weight: 1.3889122506 Pounds, Width: 1.01 Inches"
0060508205,isbn13,9780060508203
0060508205,msrp,23.95
0060508205,isbn,0060508205
0060508205,isbn10,0060508205
0060509295,edition,Reprint
0060509295,dimensions,"Height: 8 Inches, Length: 5.3125 Inches, Weight: 0.55 Pounds, Width: 0.648649 Inches"
0060509295,isbn13,9780060509293
0060509295,msrp,9.99
0060509295,isbn,0060509295
0060509295,isbn10,0060509295
0060510625,edition,Unabridged
0060510625,dimensions,"Height: 5.70865 Inches, Length: 4.88188 Inches, Weight: 0.26896395964 Pounds, Width: 0.98425 Inches"
0060510625,isbn13,9780060510626
0060510625,msrp,0.00
0060510625,isbn,0060510625
0060510625,isbn10,0060510625
0060513810,edition,1
0060513810,dimensions,"Height: 9 Inches, Length: 6 Inches, Weight: 1 Pounds, Width: 0.85 Inches"
0060513810,isbn13,9780060513818
0060513810,msrp,24.95
0060513810,isbn,0060513810
0060513810,isbn10,0060513810
0060514051,dimensions,"Height: 6.75 Inches, Length: 4.1875 Inches, Weight: 0.41 Pounds, Width: 0.96 Inches"
0060514051,isbn13,9780060514051
0060514051,msrp,7.99
0060514051,isbn,0060514051
0060514051,isbn10,0060514051
0060516054,dimensions,"Height: 8 Inches, Length: 5.3125 Inches, Weight: 0.4 Pounds, Width: 0.468468 Inches"
0060516054,isbn13,9780060516055
0060516054,msrp,0.00
0060516054,isbn,0060516054
0060516054,isbn10,0060516054
0060516216,edition,Reprint
0060516216,dimensions,"Height: 0.9 Inches, Length: 8.3 Inches, Weight: 0.65 Pounds, Width: 5.5 Inches"
0060516216,isbn13,9780060516215
0060516216,msrp,12.99
0060516216,isbn,0060516216
0060516216,isbn10,0060516216
0060516283,edition,Reprint
0060516283,dimensions,"Height: 6.75 Inches, Length: 4.1875 Inches, Weight: 0.35 Pounds, Width: 0.96 Inches"
0060516283,isbn13,9780060516284
0060516283,msrp,0.00
0060516283,isbn,0060516283
0060516283,isbn10,0060516283
0060520132,edition,Reprint
0060520132,dimensions,"Height: 8 Inches, Length: 5.3125 Inches, Weight: 0.37 Pounds, Width: 0.504505 Inches"
0060520132,isbn13,9780060520137
0060520132,msrp,13.99
0060520132,isbn,0060520132
0060520132,isbn10,0060520132
0060528125,dimensions,"Height: 7.5 Inches, Length: 5 Inches, Width: 0.5 Inches"
0060528125,isbn13,9780060528126
0060528125,msrp,9.99
0060528125,isbn,0060528125
0060528125,isbn10,0060528125
0060529121,edition,1
0060529121,dimensions,"Height: 6.25 Inches, Length: 5.25 Inches, Weight: 0.48 Pounds, Width: 0.65 Inches"
0060529121,isbn13,9780060529123
0060529121,msrp,15.95
0060529121,isbn,0060529121
0060529121,isbn10,0060529121
0060530790,dimensions,"Height: 8 Inches, Length: 5.31 Inches, Weight: 0.56 Pounds, Width: 0.72 Inches"
0060530790,isbn13,9780060530792
0060530790,msrp,10.95
0060530790,isbn,0060530790
0060530790,isbn10,0060530790
0060530804,edition,First Edition
0060530804,dimensions,"Height: 8.25 Inches, Length: 5.5 Inches, Width: 0.89 Inches"
0060530804,isbn13,9780060530808
0060530804,msrp,0.00
0060530804,isbn,0060530804
0060530804,isbn10,0060530804
0060530839,edition,Color Gift Edition
0060530839,dimensions,"Height: 11.29919 Inches, Length: 8.89762 Inches, Weight: 1.65 Pounds, Width: 0.66929 Inches"
0060530839,isbn13,9780060530839
0060530839,msrp,19.99
0060530839,isbn,0060530839
0060530839,isbn10,0060530839
006053429X,dimensions,"Height: 9 Inches, Length: 6 Inches, Weight: 1.4550509292 Pounds, Width: 1.08 Inches"
006053429X,isbn13,9780060534295
006053429X,msrp,0.00
006053429X,isbn,006053429X
006053429X,isbn10,006053429X
0060536799,edition,1
0060536799,dimensions,"Height: 9 Inches, Length: 6 Inches, Weight: 0.9 Pounds, Width: 1.05 Inches"
0060536799,isbn13,9780060536794
0060536799,msrp,19.95
0060536799,isbn,0060536799
0060536799,isbn10,0060536799
0060536942,edition,Abridged
0060536942,dimensions,"Height: 7 Inches, Length: 4.5 Inches, Width: 1.25 Inches"
0060536942,isbn13,9780060536947
0060536942,msrp,26.95
0060536942,isbn,0060536942
0060536942,isbn10,0060536942
0060539097,edition,1st
0060539097,dimensions,"Height: 9 Inches, Length: 6 Inches, Weight: 2.37217393912 Pounds, Width: 1.73 Inches"
0060539097,isbn13,9780060539092
0060539097,msrp,32.99
0060539097,isbn,0060539097
0060539097,isbn10,0060539097
0060540958,edition,8/17/03
0060540958,dimensions,"Height: 6.75 Inches, Length: 0.52 Inches, Weight: 0.23 Pounds, Width: 4.19 Inches"
0060540958,isbn13,9780060540951
0060540958,msrp,8.99
0060540958,isbn,0060540958
0060540958,isbn10,0060540958
0060542845,edition,1st Avon Books Paperback
0060542845,dimensions,"Height: 6.75 Inches, Length: 4.1875 Inches, Weight: 0.51 Pounds, Width: 1.16 Inches"
0060542845,isbn13,9780060542849
0060542845,msrp,7.99
0060542845,isbn,0060542845
0060542845,isbn10,0060542845
006054290X,edition,Reissue
006054290X,dimensions,"Height: 6.75 Inches, Length: 4.1875 Inches, Weight: 0.28 Pounds, Width: 0.68 Inches"
006054290X,isbn13,9780060542900
006054290X,msrp,7.99
006054290X,isbn,006054290X
006054290X,isbn10,006054290X
0060545801,edition,1
0060545801,dimensions,"Height: 6.75 Inches, Length: 4.1875 Inches, Weight: 0.36 Pounds, Width: 0.8 Inches"
0060545801,isbn13,9780060545802
0060545801,msrp,6.99
0060545801,isbn,0060545801
0060545801,isbn10,0060545801
0060554657,edition,1
0060554657,dimensions,"Height: 9 Inches, Length: 6.125 Inches, Width: 1.17 Inches"
0060554657,isbn13,9780060554651
0060554657,msrp,0.00
0060554657,isbn,0060554657
0060554657,isbn10,0060554657
0060559713,edition,Illustrated
0060559713,dimensions,"Height: 8 Inches, Length: 0.58 Inches, Weight: 0.42108292042 Pounds, Width: 5.31 Inches"
0060559713,isbn13,9780060559717
0060559713,msrp,10.99
0060559713,isbn,0060559713
0060559713,isbn10,0060559713
0060561661,dimensions,"Height: 6.75 Inches, Length: 4.1875 Inches, Weight: 0.4 Pounds, Width: 0.96 Inches"
0060561661,isbn13,9780060561666
0060561661,msrp,7.99
0060561661,isbn,0060561661
0060561661,isbn10,0060561661
0060562773,dimensions,"Height: 8 Inches, Length: 5.31 Inches, Weight: 0.5 Pounds, Width: 0.8 Inches"
0060562773,isbn13,9780060562779
0060562773,msrp,13.95
0060562773,isbn,0060562773
0060562773,isbn10,0060562773
0060566191,edition,Unabridged
0060566191,dimensions,"Height: 5.76 Inches, Length: 6.4 Inches, Weight: 0.23 Pounds, Width: 0.56 Inches"
0060566191,isbn13,9780060566197
0060566191,msrp,25.95
0060566191,isbn,0060566191
0060566191,isbn10,0060566191
0060566264,edition,Unabridged
0060566264,dimensions,"Height: 5.7 Inches, Length: 5.1 Inches, Weight: 0.3 Pounds, Width: 0.7 Inches"
0060566264,isbn13,9780060566265
0060566264,msrp,25.99
0060566264,isbn,0060566264
0060566264,isbn10,0060566264
0060568062,edition,Illustrated
0060568062,dimensions,"Height: 9.13 Inches, Length: 7.38 Inches, Weight: 1.02074027306 Pounds, Width: 0.87 Inches"
0060568062,isbn13,9780060568061
0060568062,msrp,16.99
0060568062,isbn,0060568062
0060568062,isbn10,0060568062
0060571837,edition,1
0060571837,dimensions,"Height: 8 Inches, Length: 5.32 Inches, Weight: 0.43 Pounds, Width: 0.6 Inches"
0060571837,isbn13,9780060571832
0060571837,msrp,13.99
0060571837,isbn,0060571837
0060571837,isbn10,0060571837
0060584335,dimensions,"Height: 6.75 Inches, Length: 4.1875 Inches, Weight: 0.73 Pounds, Width: 0.96 Inches"
0060584335,isbn13,9780060584337
0060584335,msrp,5.99
0060584335,isbn,0060584335
0060584335,isbn10,0060584335
0060586605,edition,First Edition
0060586605,dimensions,"Height: 9 Inches, Length: 6 Inches, Weight: 1.15 Pounds, Width: 0.97 Inches"
0060586605,isbn13,9780060586607
0060586605,msrp,17.99
0060586605,isbn,0060586605
0060586605,isbn10,0060586605
0060586737,dimensions,"Height: 7.625 Inches, Length: 5.1875 Inches, Width: 0.44 Inches"
0060586737,isbn13,9780060586737
0060586737,msrp,4.99
0060586737,isbn,0060586737
0060586737,isbn10,0060586737
0060590947,dimensions,"Height: 8.25 Inches, Length: 5.5 Inches, Weight: 0.6 Pounds, Width: 1.25 Inches"
0060590947,isbn13,9780060590949
0060590947,msrp,13.95
0060590947,isbn,0060590947
0060590947,isbn10,0060590947
0060592885,edition,1
0060592885,dimensions,"Height: 9 Inches, Length: 6.125 Inches, Weight: 1.3 Pounds, Width: 1.01 Inches"
0060592885,isbn13,9780060592882
0060592885,msrp,24.95
0060592885,isbn,0060592885
0060592885,isbn10,0060592885
0060593911,edition,1
0060593911,dimensions,"Height: 10.5 Inches, Length: 10.25 Inches, Weight: 0.95 Pounds, Width: 0.5 Inches"
0060593911,isbn13,9780060593919
0060593911,msrp,16.99
0060593911,isbn,0060593911
0060593911,isbn10,0060593911
0060594772,edition,Reprint
0060594772,dimensions,"Height: 8 Inches, Length: 5.3125 Inches, Weight: 0.51 Pounds, Width: 0.684685 Inches"
0060594772,isbn13,9780060594770
0060594772,msrp,13.99
0060594772,isbn,0060594772
0060594772,isbn10,0060594772
0060595264,dimensions,"Height: 9 Inches, Length: 6 Inches, Weight: 1 Pounds, Width: 1.21 Inches"
0060595264,isbn13,9780060595265
0060595264,msrp,0.00
0060595264,isbn,0060595264
0060595264,isbn10,0060595264
0060603097,edition,1st
0060603097,dimensions,"Height: 8 Inches, Length: 5 Inches, Weight: 0.7 Pounds, Width: 0.5 Inches"
0060603097,isbn13,9780060603090
0060603097,msrp,9.95
0060603097,isbn,0060603097
0060603097,isbn10,0060603097
0060614102,edition,1
0060614102,dimensions,"Height: 8 Inches, Length: 5.5 Inches, Weight: 0.24 Pounds, Width: 0.25 Inches"
0060614102,isbn13,9780060614102
0060614102,msrp,11
0060614102,isbn,0060614102
0060614102,isbn10,0060614102
0060617225,edition,1
0060617225,dimensions,"Height: 8 Inches, Length: 4.5 Inches, Weight: 0.54674640976 Pounds, Width: 0.783333 Inches"
0060617225,isbn13,9780060617226
0060617225,msrp,1.99
0060617225,isbn,0060617225
0060617225,isbn10,0060617225
0060621796,edition,Illustrated
0060621796,dimensions,"Height: 9.25 Inches, Length: 6.125 Inches, Weight: 1.08908357428 Pounds, Width: 1 Inches"
0060621796,isbn13,9780060621797
0060621796,msrp,19.99
0060621796,isbn,0060621796
0060621796,isbn10,0060621796
0060628723,edition,1st
0060628723,dimensions,"Height: 1.3 Inches, Length: 9.1 Inches, Weight: 1.2 Pounds, Width: 7.3 Inches"
0060628723,isbn13,9780060628727
0060628723,msrp,16.99
0060628723,isbn,0060628723
0060628723,isbn10,0060628723
0060630795,edition,1st
0060630795,isbn13,9780060630799
0060630795,msrp,0.00
0060630795,isbn,0060630795
0060630795,isbn10,0060630795
0060638966,dimensions,"Height: 8 Inches, Length: 5.5 Inches, Weight: 0.5732018812 Pounds, Width: 1 Inches"
0060638966,isbn13,9780060638962
0060638966,msrp,10
0060638966,isbn,0060638966
0060638966,isbn10,0060638966
0060652861,edition,First HarperCollins Paperback Edition
0060652861,dimensions,"Height: 8 Inches, Length: 5.3125 Inches, Weight: 0.65 Pounds, Width: 0.756757 Inches"
0060652861,isbn13,9780060652869
0060652861,msrp,14.99
0060652861,isbn,0060652861
0060652861,isbn10,0060652861
0060655267,edition,1
0060655267,dimensions,"Height: 9.5 Inches, Length: 2 Inches, Weight: 3.55 Pounds, Width: 6.75 Inches"
0060655267,isbn13,9780060655266
0060655267,msrp,32
0060655267,isbn,0060655267
0060655267,isbn10,0060655267
0060659564,edition,1st
0060659564,dimensions,"Height: 1 Inches, Length: 5.7 Inches, Weight: 0.62611282408 Pounds, Width: 6.5 Inches"
0060659564,isbn13,9780060659561
0060659564,msrp,21.99
0060659564,isbn,0060659564
0060659564,isbn10,0060659564
0060660392,edition,First Edition
0060660392,dimensions,Weight: 1.77 Pounds
0060660392,isbn13,9780060660390
0060660392,msrp,85.74
0060660392,isbn,0060660392
0060660392,isbn10,0060660392
006066567X,dimensions,"Height: 6 Inches, Length: 4 Inches, Weight: 0.50926782522 Pounds, Width: 0.900901 Inches"
006066567X,isbn13,9780060665678
006066567X,msrp,9.3
006066567X,isbn,006066567X
006066567X,isbn10,006066567X
0060698683,edition,1st
0060698683,dimensions,"Height: 8.5 Inches, Length: 5.75 Inches, Weight: 1.0582188576 Pounds, Width: 1 Inches"
0060698683,isbn13,9780060698683
0060698683,msrp,1.99
0060698683,isbn,0060698683
0060698683,isbn10,0060698683
0060699744,edition,1st
0060699744,dimensions,"Height: 8.25 Inches, Length: 5.5 Inches, Weight: 0.88625829324 Pounds, Width: 0.888298 Inches"
0060699744,isbn13,9780060699741
0060699744,msrp,23
0060699744,isbn,0060699744
0060699744,isbn10,0060699744
0060731656,dimensions,"Height: 6.75 Inches, Length: 4.1875 Inches, Weight: 0.34 Pounds, Width: 0.8 Inches"
0060731656,isbn13,9780060731656
0060731656,msrp,6.99
0060731656,isbn,0060731656
0060731656,isbn10,0060731656
0060733993,edition,First Edition
